,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
60007,Curacao,CUW,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60009,Curacao,CUW,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60020,Curacao,CUW,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3158493041992,,,,,,,,
60021,Curacao,CUW,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.955450057983402,,,,,,,,
60631,Cyprus,CYP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5699996948242,46.2649993896484,45.202999114990206,46.4500007629395,45.0060005187988,45.0499992370605,46.4099998474121,45.558998107910206,45.0060005187988,45.943000793457,49.0610008239746,50.3860015869141,51.3680000305176,50.9160003662109,49.726001739502,51.1539993286133,52.67900085449221,53.220001220703104,53.4129981994629,53.926998138427706,52.4770011901855,49.9889984130859,47.7569999694824,49.1349983215332,49.3359985351563,49.395999908447294,50.8050003051758,52.80400085449221,53.1380004882813,52.9930000305176,
60633,Cyprus,CYP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1060028076172,71.2330017089844,71.6009979248047,70.68299865722659,70.5699996948242,70.5250015258789,69.443000793457,68.9789962768555,69.02500152587889,69.60500335693361,70.15000152587889,69.4580001831055,69.379997253418,70.2639999389648,69.4499969482422,69.4339981079102,69.4420013427734,69.00099945068361,67.036003112793,66.2819976806641,64.0759963989258,60.9360008239746,57.7939987182617,57.050998687744105,57.292999267578104,58.584999084472706,60.0499992370605,63.125,63.870998382568395,63.6949996948242,
60644,Cyprus,CYP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,8.502650260925291,8.61651039123535,8.86264038085938,9.0999002456665,,,,8.81056022644043,8.88218021392822,8.77632999420166,8.71288013458252,8.64890956878662,8.69023036956787,8.8364200592041,8.9234504699707,9.06254959106445,9.13148021697998,9.077460289001461,9.22045993804932,9.35562992095947,9.45584011077881,9.51793003082275,12.4183902740479,12.4937400817871,12.645000457763699,12.7996501922607,12.811200141906701,,12.6820402145386,12.602069854736301,12.7055397033691,13.1611995697021,13.444430351257301,13.5510702133179,13.612290382385302,13.6406097412109,13.7915802001953,14.095470428466802,14.5000095367432,13.7746000289917,13.8672399520874,14.0336503982544,14.3168296813965,14.697019577026401,14.9570798873901,14.9903898239136,15.3940696716309,15.434000015258801,,,
60645,Cyprus,CYP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,8.87174987792969,8.90001010894775,9.11118030548096,9.29988956451416,,,,8.87197971343994,8.89428997039795,8.68319034576416,8.65620994567871,8.52410984039307,8.51144981384277,8.6753396987915,8.77540969848633,8.92588996887207,8.97787952423096,8.945380210876461,9.04839038848877,9.10937023162842,9.24258041381836,9.16240978240967,12.304120063781701,12.296689987182601,12.3930997848511,12.3654203414917,12.4527101516724,,12.3533296585083,12.2083196640015,12.3090496063232,12.7634897232056,13.3106698989868,13.4496202468872,13.2878999710083,13.4242095947266,13.6483497619629,14.0595798492432,14.670280456542999,13.9401302337646,13.7490901947021,13.565239906311,13.7038898468018,13.837320327758801,14.1969604492188,14.4866199493408,14.944210052490199,15.277569770813,,,
61255,Czech Republic,CZE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0699996948242,50.5200004577637,49.465999603271506,49.834999084472706,49.766998291015604,49.305999755859396,48.862998962402294,47.7400016784668,46.7239990234375,46.191001892089794,46.3110008239746,46.5750007629395,46.1259994506836,45.75199890136721,45.801998138427706,46.148998260498,46.5260009765625,46.58000183105471,45.681999206543,45.068000793457,45.52799987792971,45.9580001831055,46.7610015869141,47.199001312255895,48.298000335693395,49.637001037597706,50.667999267578104,51.5639991760254,51.676998138427706,51.58000183105471,
61257,Czech Republic,CZE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4919967651367,68.9899978637695,68.7559967041016,68.74600219726561,68.87599945068361,68.8249969482422,67.7050018310547,66.8339996337891,64.8570022583008,64.2009963989258,64.2939987182617,64.97299957275389,64.32399749755861,63.4360008239746,64.4130020141602,64.62599945068361,65.51999664306639,65.8130035400391,64.2190017700195,63.6139984130859,63.5620002746582,63.617000579834006,64.1269989013672,64.8639984130859,65.3570022583008,66.3109970092773,67.1539993286133,67.6460037231445,67.4739990234375,67.140998840332,
61268,Czech Republic,CZE,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,12.172360420227099,12.3142404556274,12.4076795578003,12.5097904205322,12.6457099914551,12.7873001098633,12.9717702865601,13.066610336303699,13.0799503326416,,,13.3071603775024,13.081049919128402,12.556300163269,12.3016901016235,12.0846900939941,12.5265598297119,12.256310462951697,11.6048002243042,11.414930343627901,11.641050338745101,12.0357303619385,12.053810119628901,12.4312000274658,12.8251304626465,13.1572599411011,13.3832902908325,13.2558698654175,13.339940071106,13.933989524841301,14.4253997802734,14.7113704681396,14.9837799072266,14.735179901122999,15.0587797164917,15.289319992065401,15.6336097717285,15.8706502914429,16.3397197723389,16.5335597991943,16.6052398681641,16.6154708862305,17.361740112304698,17.5079193115234,17.6403694152832,17.5860500335693,17.527420043945302,16.8029499053955,,,
61269,Czech Republic,CZE,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,12.066690444946301,12.1968898773193,12.2760095596313,12.3754396438599,12.510160446167,12.657859802246099,12.8516302108765,12.9682302474976,12.979390144348098,,,12.988920211792,12.746080398559599,12.409029960632301,12.1857500076294,11.9784097671509,11.6232500076294,11.3744401931763,12.169309616088901,12.236120223999,11.996159553527802,11.262229919433599,11.6802196502686,12.36083984375,12.638230323791499,13.009650230407699,13.164609909057601,13.020469665527301,13.077540397644,13.8255300521851,14.228529930114698,14.4392900466919,14.6902303695679,14.4863796234131,14.6380300521851,14.7246799468994,14.968520164489698,15.0725002288818,15.3588600158691,15.5241003036499,15.5788898468018,15.566370010376,15.897439956665002,16.0266609191895,16.1183490753174,16.1124897003174,16.0782108306885,15.7753295898438,,,
61879,Denmark,DNK,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2830009460449,55.515998840332,54.263999938964794,52.69599914550779,52.935001373290994,53.3250007629395,54.915000915527294,55.609001159668,56.4589996337891,57.0620002746582,56.944000244140604,57.6800003051758,56.1829986572266,57.090999603271506,57.305999755859396,58.382999420165994,58.2830009460449,58.773998260498,57.3880004882813,55.935001373290994,55.17900085449221,54.646999359130895,54.3250007629395,54.05400085449221,53.9889984130859,55.3779983520508,54.6599998474121,55.3079986572266,55.22200012207029,55.1689987182617,
61881,Denmark,DNK,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.193000793457,66.7529983520508,64.6039962768555,66.2320022583008,68.94000244140629,68.8199996948242,69.8209991455078,68.97499847412111,69.3509979248047,68.8089981079102,68.640998840332,69.07399749755861,67.9899978637695,68.2610015869141,68.2429962158203,69.1439971923828,68.5749969482422,68.95200347900389,65.5329971313477,63.298000335693395,63.1629981994629,62.2960014343262,61.6969985961914,62.0330009460449,62.505001068115206,63.515998840332,62.37300109863279,63.1619987487793,63.1969985961914,63.1510009765625,
61892,Denmark,DNK,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,13.205349922180199,13.0674695968628,13.312990188598599,13.4499101638794,13.501910209655799,13.5653400421143,13.5455102920532,13.5634002685547,13.692150115966802,13.8361196517944,13.983039855957001,14.080829620361301,14.2561798095703,14.3915395736694,14.488880157470698,14.761420249939,15.104149818420401,15.3477096557617,15.6690502166748,,16.2364101409912,17.0247898101807,16.767110824585,17.1480197906494,16.9004001617432,,17.2752990722656,17.4981594085693,17.3413200378418,17.4701995849609,17.4516105651855,17.4827995300293,17.5856399536133,19.070209503173803,19.334400177002,19.8482303619385,19.96169090271,20.0753402709961,19.7794494628906,19.5532493591309,19.437679290771502,,,
61893,Denmark,DNK,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,13.4485502243042,13.2791004180908,13.4716100692749,13.489760398864698,13.470990180969201,13.6183795928955,13.5745601654053,13.549440383911099,13.646240234375,13.723660469055199,13.781100273132301,13.826029777526902,13.8772497177124,14.020609855651902,14.0761499404907,14.441539764404302,14.7484903335571,14.9106502532959,15.083510398864698,,15.266489982605,15.895000457763699,15.7182903289795,16.0360908508301,15.756850242614698,,16.0008697509766,16.2669296264648,16.1215705871582,16.1798992156982,16.0689697265625,16.122999191284197,16.3155193328857,17.7809104919434,18.0390090942383,18.4534893035889,18.3396091461182,18.4230804443359,18.3749599456787,18.2540893554688,18.1702098846436,,,
62503,Djibouti,DJI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.89500045776371,40.832000732421896,41.0009994506836,41.016998291015604,41.1629981994629,41.2949981689453,41.3769989013672,41.451000213623,41.50600051879879,41.7109985351563,41.752998352050795,41.7709999084473,41.853000640869105,41.99399948120121,42.146999359130895,42.502998352050795,42.9500007629395,43.4189987182617,43.832000732421896,44.3110008239746,44.465999603271506,44.65299987792971,44.685001373290994,44.8559989929199,44.944000244140604,45.0270004272461,45.22200012207029,45.4099998474121,45.435001373290994,45.481998443603494,
62505,Djibouti,DJI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.11000061035159,71.7969970703125,71.13800048828129,70.6949996948242,70.38800048828129,70.0640029907227,69.9970016479492,69.98699951171879,69.72799682617189,69.29299926757811,68.9290008544922,68.25399780273439,67.48699951171879,66.7990036010742,66.22299957275389,65.69400024414061,65.2210006713867,64.7060012817383,63.8880004882813,63.359001159668,63.0460014343262,62.757999420165994,62.6059989929199,62.430999755859396,62.2859992980957,62.1800003051758,61.994998931884794,61.798000335693395,61.7589988708496,61.7080001831055,
62516,Djibouti,DJI,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,1.31617999076843,,,,,,,,,,2.3483099937438996,,,,,,2.31647992134094,2.24867010116577,2.37391996383667,,2.48864006996155,2.53213000297546,,2.5229299068450897,2.46702003479004,2.7957301139831503,2.9543399810791002,,3.4798800945282,3.73625993728638,3.88743996620178,4.45378017425537,4.8821902275085405,5.264910221099849,,6.4503698348999,,,,,,,,,,
62517,Djibouti,DJI,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,2.5809099674224902,,,,,,,,,,3.3594999313354506,,,,,,3.25114989280701,2.88962006568909,3.09845995903015,,3.3419399261474596,3.4519100189208998,,3.50878000259399,3.4655799865722696,3.9634199142456095,4.13305997848511,,4.64781999588013,4.969500064849849,5.110730171203611,5.46858978271484,5.759610176086429,5.870629787445071,,6.46432018280029,,,,,,,,,,
63127,Dominica,DMA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63129,Dominica,DMA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63140,Dominica,DMA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63141,Dominica,DMA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63751,Dominican Republic,DOM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6389999389648,32.4869995117188,33.068000793456996,33.1500015258789,33.5110015869141,33.9609985351563,34.7060012817383,35.2779998779297,35.7319984436035,36.096000671386705,35.0519981384277,36.933998107910206,35.9379997253418,35.4990005493164,36.300998687744105,37.8979988098145,37.8030014038086,39.4469985961914,36.52000045776371,39.4280014038086,41.016998291015604,41.5410003662109,41.3219985961914,42.2239990234375,44.198001861572294,44.979000091552706,46.520999908447294,47.106998443603494,47.172000885009794,47.257999420165994,
63753,Dominican Republic,DOM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1510009765625,77.6429977416992,77.1890029907227,77.1419982910156,76.95899963378909,76.6940002441406,76.2929992675781,75.9769973754883,75.6760025024414,75.4980010986328,73.3779983520508,72.9909973144531,71.7080001831055,72.7170028686523,71.1839981079102,72.9800033569336,72.9700012207031,72.5080032348633,70.4919967651367,70.7669982910156,71.2220001220703,71.4449996948242,71.46099853515629,71.890998840332,73.74400329589841,74.0960006713867,74.4980010986328,74.2300033569336,74.181999206543,74.1230010986328,
63764,Dominican Republic,DOM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.112119674682601,,14.2474203109741,14.729869842529302,14.814410209655799,14.986069679260302,,,,
63765,Dominican Republic,DOM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1546897888184,,13.2685298919678,13.4519901275635,13.464469909667999,13.4560699462891,,,,
64375,Ecuador,ECU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5009994506836,44.7820014953613,45.0089988708496,45.425998687744105,45.744998931884794,45.948001861572294,46.3429985046387,49.2630004882813,48.832000732421896,48.1969985961914,48.2529983520508,47.44599914550779,46.701999664306605,50.5060005187988,50.1310005187988,51.457000732421896,50.667999267578104,50.29499816894529,48.3390007019043,47.4389991760254,46.9679985046387,48.369998931884794,47.608001708984396,46.452999114990206,49.77799987792971,52.4580001831055,53.745998382568395,52.7000007629395,52.4739990234375,52.4140014648438,
64377,Ecuador,ECU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24400329589841,78.3280029296875,78.3939971923828,78.61399841308591,78.7030029296875,78.7539978027344,78.7979965209961,80.68699645996091,80.4670028686523,80.51499938964841,80.5419998168945,79.7099990844727,78.7730026245117,80.28900146484379,81.2330017089844,82.73899841308591,81.2509994506836,80.8499984741211,78.19200134277341,77.66600036621091,77.484001159668,77.5199966430664,77.2409973144531,77.4550018310547,78.5820007324219,78.26100158691409,79.29100036621091,78.76100158691409,78.4049987792969,78.1210021972656,
64388,Ecuador,ECU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,7.4741997718811,7.52281999588013,7.977350234985349,,,,,,10.744190216064501,10.984999656677198,,,,11.780799865722699,,,,12.1901502609253,,,,,,,,,,,,,,,,,,,,,,,,15.4980297088623,,,15.5144300460815,,,,,,
64389,Ecuador,ECU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,8.23149967193604,8.26399993896484,8.78055953979492,,,,,,11.792090415954599,12.1934299468994,,,,12.3943395614624,,,,12.673930168151902,,,,,,,,,,,,,,,,,,,,,,,,14.560689926147498,,,14.892200469970698,,,,,,
64999,"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7240009307861,17.6800003051758,16.679000854492198,17.2110004425049,16.007999420165998,16.482000350952102,15.6420001983643,15.1090002059937,16.0419998168945,15.3269996643066,15.664999961853,14.312000274658198,14.708000183105499,14.729000091552699,15.164999961853,15.826000213622999,18.568000793457,17.4419994354248,17.5869998931885,17.5990009307861,17.0370006561279,17.0170001983643,17.6340007781982,17.9009990692139,16.8579998016357,17.372999191284197,16.777999877929698,16.7759990692139,17.0750007629395,17.3519992828369,
65001,"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3690032958984,67.754997253418,66.8809967041016,67.99600219726561,66.97299957275389,67.4290008544922,67.84999847412111,67.67299652099611,69.5630035400391,68.87599945068361,67.3310012817383,67.07199859619139,66.620002746582,68.09100341796879,67.66400146484379,68.4059982299805,69.21499633789061,70.3420028686523,70.7919998168945,71.9580001831055,68.94000244140629,68.838996887207,68.48300170898439,68.234001159668,66.4250030517578,66.1460037231445,65.07700347900389,65.0810012817383,65.72799682617189,66.1880035400391,
65012,"Egypt, Arab Rep.",EGY,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,4.81761980056763,4.991600036621089,5.12663984298706,5.12285995483398,5.27551984786987,5.49435997009277,5.6967301368713406,5.82919979095459,5.98582983016968,6.14697980880737,6.3602399826049805,6.649310111999509,6.98496007919312,7.3149299621582005,7.6159200668335,7.90218019485474,8.22797966003418,8.39501953125,8.52519989013672,8.52830028533936,8.66810035705566,,,,,,,,,,10.824399948120101,,10.8534803390503,10.899299621582001,,,,,11.5179100036621,11.695690155029302,11.7556800842285,12.2549800872803,12.5531396865845,12.6115303039551,,13.0990896224976,13.314439773559599,,,,
65013,"Egypt, Arab Rep.",EGY,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,8.07826995849609,8.351710319519041,8.54555988311768,8.49015045166016,8.818300247192381,9.00327014923096,9.3004903793335,9.45011043548584,9.481180191040039,9.64729022979736,9.74505043029785,10.0213499069214,10.3143301010132,10.5866098403931,10.6830997467041,10.9907999038696,11.3121700286865,11.4424896240234,11.088210105896001,10.813759803772,10.7710304260254,,,,,,,,,,11.7374801635742,,11.516010284423801,11.5994396209717,,,,,11.9272899627686,12.126890182495101,12.202420234680199,12.6057300567627,12.910900115966802,12.8584604263306,,13.150549888610803,13.3376302719116,,,,
65623,El Salvador,SLV,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6430015563965,38.11899948120121,40.0670013427734,41.6619987487793,40.609001159668004,39.0750007629395,39.72999954223629,42.6959991455078,43.6479988098145,43.7239990234375,42.8129997253418,43.484001159668,44.9210014343262,43.228000640869105,43.2939987182617,44.4119987487793,44.779998779296896,44.9099998474121,44.3479995727539,44.051998138427706,44.132999420165994,45.064998626709006,46.0,44.707000732421896,43.5870018005371,44.228000640869105,43.54499816894529,43.42900085449221,43.699001312255895,43.8839988708496,
65625,El Salvador,SLV,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9499969482422,76.379997253418,73.3399963378906,76.1539993286133,76.00599670410159,74.9739990234375,73.4990005493164,74.9919967651367,74.03199768066409,72.58599853515629,72.6230010986328,72.4100036621094,73.05999755859379,72.68499755859379,72.03700256347659,72.5559997558594,73.3889999389648,73.7539978027344,72.2279968261719,72.44000244140629,72.8000030517578,73.7119979858398,73.5950012207031,71.9530029296875,71.98500061035159,72.125,72.3199996948242,72.4179992675781,72.33599853515629,72.3209991455078,
65636,El Salvador,SLV,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,6.61778020858765,7.03465986251831,7.346360206604,,,8.06966018676758,,,,,8.25376987457275,8.29185009002686,,,,,,,,,,,,,,11.1812295913696,11.0800199508667,11.27001953125,11.406470298767099,11.5883502960205,11.979949951171902,12.2626304626465,12.402839660644501,12.3758096694946,13.030859947204599,12.250729560852099,12.2265100479126,12.2967796325684,12.4076900482178,12.464500427246099,12.6134700775146,12.422570228576697,12.1289596557617,11.872119903564501,11.5386695861816,11.5164804458618,,,
65637,El Salvador,SLV,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,7.4663801193237305,7.935659885406491,8.18908023834229,,,8.91969013214111,,,,,8.35058975219727,8.49454021453857,,,,,,,,,,,,,,11.6536703109741,11.3996000289917,11.777669906616199,11.8514499664307,12.1379995346069,12.297039985656701,12.4198703765869,12.717100143432601,12.6232004165649,12.971980094909698,12.489150047302198,12.513710021972699,12.6587400436401,12.832900047302198,12.9034900665283,12.9854898452759,12.691840171814,12.368499755859402,12.118309974670401,11.7677001953125,11.691180229187,,,
66247,Equatorial Guinea,GNQ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.646999359130895,47.52799987792971,47.465999603271506,47.340999603271506,47.229000091552706,47.0009994506836,47.109001159668,47.0719985961914,47.2529983520508,47.4990005493164,47.5989990234375,47.779998779296896,48.109001159668,48.470001220703104,48.9560012817383,49.2080001831055,49.50199890136721,49.859001159668,50.0610008239746,50.4249992370605,50.4249992370605,50.494998931884794,50.7490005493164,51.0309982299805,51.4070014953613,51.2750015258789,51.2529983520508,51.3390007019043,51.3880004882813,51.5149993896484,
66249,Equatorial Guinea,GNQ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6129989624023,64.6620025634766,64.58200073242189,64.5800018310547,64.4410018920898,63.7089996337891,62.801998138427706,62.305999755859396,61.9300003051758,61.943000793457,61.542999267578104,61.3359985351563,61.4630012512207,61.9329986572266,62.4560012817383,62.2729988098145,62.2910003662109,62.5029983520508,62.69599914550779,63.1059989929199,62.8310012817383,62.6319999694824,62.582000732421896,62.875,63.2080001831055,62.74800109863279,62.452999114990206,62.431999206543,62.6609992980957,63.0349998474121,
66260,Equatorial Guinea,GNQ,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9068098068237305,,,,,,,,,,,,,,,,,,,,,
66261,Equatorial Guinea,GNQ,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22560977935791,,,,,,,,,,,,,,,,,,,,,
66871,Eritrea,ERI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4130020141602,68.1279983520508,67.5960006713867,67.1579971313477,66.8649978637695,66.74099731445311,66.7129974365234,66.6630020141602,66.4739990234375,66.4459991455078,66.27200317382811,66.2269973754883,66.1389999389648,66.17099761962889,66.3280029296875,66.6920013427734,67.0380020141602,67.4039993286133,67.4219970703125,67.6559982299805,67.80999755859379,67.93099975585939,67.963996887207,67.98300170898439,67.9130020141602,67.96499633789061,67.9820022583008,67.99099731445311,67.9189987182617,67.8440017700195,
66873,Eritrea,ERI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6259994506836,85.0279998779297,85.21099853515629,85.1859970092773,85.181999206543,84.7030029296875,84.0550003051758,83.36900329589841,82.6679992675781,81.9720001220703,80.5009994506836,78.931999206543,77.7379989624023,76.6839981079102,75.8629989624023,76.3209991455078,76.8629989624023,77.5479965209961,77.9010009765625,78.3949966430664,79.2360000610352,79.9209976196289,80.51300048828129,81.0419998168945,81.40699768066409,81.28900146484379,81.21299743652341,81.088996887207,80.93699645996091,80.7829971313477,
66884,Eritrea,ERI,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42952013015747,4.51323986053467,,,5.00474977493286,5.54839992523193,5.58152008056641,5.85118007659912,,6.70503997802734,,,,,7.138160228729251,7.129370212554929,,,,7.82531023025513,7.322120189666751,,,,,,
66885,Eritrea,ERI,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01833009719849,5.95039987564087,,,6.76229000091553,7.44860982894897,7.45246982574463,8.08957004547119,,9.43369007110596,,,,,9.14708042144775,8.917280197143551,,,,9.598039627075199,8.72690963745117,,,,,,
67495,Estonia,EST,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7630004882813,52.4389991760254,50.4620018005371,49.542999267578104,48.9070014953613,48.584999084472706,49.0929985046387,48.323001861572294,46.773998260498,46.505001068115206,45.117000579834006,46.534000396728494,46.8860015869141,48.518001556396506,49.801998138427706,51.672000885009794,52.1180000305176,52.069000244140604,49.104000091552706,47.271999359130895,49.12699890136721,50.323001861572294,50.8250007629395,50.869998931884794,52.555999755859396,53.0460014343262,54.1220016479492,54.33000183105471,54.266998291015604,53.887001037597706,
67497,Estonia,EST,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0400009155273,69.8889999389648,67.69400024414061,66.82700347900389,64.21099853515629,63.1150016784668,62.5629997253418,62.3600006103516,59.095001220703104,56.6319999694824,56.8479995727539,56.6259994506836,58.5309982299805,58.073001861572294,58.8170013427734,63.340999603271506,64.7620010375977,65.0670013427734,56.82099914550779,54.1520004272461,59.0320014953613,60.8380012512207,62.1100006103516,63.487998962402294,65.18099975585939,65.42600250244139,67.04299926757811,67.4560012817383,67.27700042724611,66.73699951171879,
